@relation eclipse-jhawk-smote

@attribute id numeric
@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
3761,1,1,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3762,1,0,1,9,8,48.6,0.1,1,0,0,1,0,2,0,1.8,0,0,0,0,0,27,6,0,0,3,0,0,0
3763,1,0,4,26,16,566.22,0.3,1,0,0,5,0,2,1,5.44,0,0,0,0,0,104,14,6,0,12,3,0,0
3764,3,5,9,57,29,3708.55,0.9,1,2,0,7,1,0,1,13.39,1,0,0,0,0,276.9,25,6,0,32,11,1,0
3765,2,1,8,43,25,1751.9,0.7,2,3,0,6,1,0,0,8.77,1,0,0,0,0,199.69,19,3,0,24,6,1,0
3766,1,0,2,10,9,126.8,0.1,0,0,0,3,0,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
3767,2,4,3,25,17,689.76,0.3,2,1,0,4,1,1,1,6.75,0,0,0,0,0,102.19,12,5,0,13,5,0,0
3768,1,0,2,11,9,139.48,0.1,1,1,0,3,0,0,1,4,0,0,0,0,0,34.87,4,1,0,7,1,0,0
3769,8,6,12,101,31,8035.41,0.17,2,4,0,23,5,1,1,16.6,1,0,0,1,2,500.37,39,16,1,62,19,0,0
3770,1,0,2,8,7,84.22,0.1,1,0,0,3,0,0,1,3.75,0,0,0,0,0,22.46,3,1,0,5,1,0,0
3771,1,4,2,11,9,139.48,0.1,0,1,0,3,1,0,1,4,0,0,0,0,0,34.87,4,1,0,7,1,0,0
3772,2,5,9,61,28,4105.48,0.1,1,2,0,8,1,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
3773,2,1,9,61,28,4105.48,0.1,1,2,0,8,1,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
3774,2,0,9,61,28,4105.48,0.1,1,2,0,8,0,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
3775,2,0,9,61,28,4105.48,0.1,1,2,0,8,0,0,1,14,1,0,0,0,1,293.25,28,7,1,33,12,1,0
3776,2,1,2,15,14,228.44,0.2,1,0,0,3,1,0,1,4,0,0,0,0,0,57.11,6,1,0,9,2,0,0
3777,1,0,5,35,17,951.36,0.5,0,0,0,6,0,3,0,6.65,0,0,0,0,0,143.6,19,8,0,16,4,0,0
3778,1,2,2,9,8,121.5,0.1,0,0,0,3,1,0,1,4.5,0,0,0,0,0,27,3,1,0,6,1,0,0
3779,1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
3780,3,2,19,168,31,16530.5,0.28,1,1,0,57,1,1,2,19.86,0,0,0,0,0,832.3,55,36,0,113,47,0,0
3781,8,2,11,104,27,7714.33,0.16,0,0,0,29,2,2,3,15.6,0,0,0,0,0,494.51,39,25,0,65,25,0,0
3782,8,2,12,109,27,8499.84,0.17,0,0,0,30,2,2,3,16.4,0,0,0,0,0,518.28,41,27,0,68,26,0,0
3783,1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
3784,1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
3785,1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
3786,1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
3787,1,1,2,17,13,256.87,0.2,1,1,0,3,1,0,1,4.8,0,0,0,0,0,62.91,7,2,0,10,2,0,0
3788,6,1,22,187,55,16243.8,0.36,5,10,1,26,1,3,1,15.2,2,0,0,0,5,1081.11,88,37,1,99,30,0,0
3789,3,1,12,76,27,6810.46,0.12,3,1,0,13,1,0,1,18.85,2,0,1,0,3,361.37,35,11,2,41,16,1,0
3790,4,1,13,87,32,9613.5,0.14,3,1,0,15,1,0,1,22.1,2,0,1,0,3,435,39,14,2,48,19,1,0
3791,12,8,37,281,65,35641.6,0.56,3,9,3,41,8,2,0,21.6,6,0,0,0,7,1692.29,129,39,2,152,52,2,1
3792,4,0,12,99,39,8554.8,0.17,2,6,0,19,0,1,1,16.35,2,0,0,0,3,523.25,47,17,3,52,20,1,0
3793,16,9,39,319,69,86011.15,0.65,4,7,0,52,9,1,1,44.14,13,0,0,0,9,1948.62,146,45,3,173,71,6,0
3794,12,6,32,240,53,54804.74,0.46,2,2,0,35,4,1,1,39.87,8,0,0,0,8,1374.7,104,46,4,136,44,3,0
3795,3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
3796,2,1,7,29,18,1140.18,0.4,1,0,0,5,1,0,1,9.43,0,0,0,0,0,120.93,12,1,0,17,5,1,0
3797,5,1,13,100,39,11548.6,0.18,3,0,1,15,1,1,1,21.85,4,0,0,0,2,528.54,46,19,2,54,15,2,0
3798,10,3,22,171,50,25092.58,0.32,3,2,2,28,3,2,1,26,6,0,0,0,6,965.1,78,32,3,93,32,2,0
3799,4,1,9,72,33,5982.6,0.12,2,1,0,9,1,2,1,16.47,2,0,0,0,1,363.2,35,13,1,37,14,1,0
3800,6,7,13,123,41,13303.14,0.22,3,3,0,15,5,1,1,20.19,3,0,0,1,3,658.98,57,22,2,66,24,1,0
3801,7,1,25,168,37,32335.9,0.29,2,1,1,26,1,1,1,36.95,6,0,0,0,4,875.19,78,28,2,90,32,2,0
3802,1,0,2,14,13,181.32,0.2,0,0,0,3,0,0,1,3.5,0,0,0,0,0,51.81,6,1,0,8,1,0,0
3803,3,1,3,45,22,2753.7,0.7,2,1,0,6,1,0,1,13.72,1,0,0,1,0,200.67,19,13,0,26,10,1,1
3804,3,1,9,44,24,3026.8,0.7,1,0,0,8,1,0,1,15,0,0,0,0,0,201.74,18,6,0,26,9,1,0
3805,4,0,6,59,17,2893.92,0.8,3,1,0,10,0,1,0,12,1,0,0,3,1,241.16,27,15,1,32,11,0,0
3806,2,0,5,37,19,1836.96,0.5,1,0,0,7,0,1,1,11.69,0,0,0,0,1,157.17,17,7,1,20,6,0,0
3807,6,0,11,120,34,16483.38,0.2,2,2,0,13,0,1,1,27,1,0,0,1,0,610.5,54,21,0,66,23,2,0
3808,3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
3809,3,1,3,45,22,2753.7,0.7,2,1,0,6,1,0,1,13.72,1,0,0,1,0,200.67,19,13,0,26,10,1,1
3810,1,1,2,8,8,60,0.1,1,0,0,3,1,0,0,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
3811,29,27,59,386,79,67636.36,0.81,2,2,7,59,27,0,1,27.8,1,0,0,0,14,2433.26,164,48,3,222,80,4,0
3812,1,6,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
3813,1,3,2,12,11,145.3,0.1,0,0,1,3,1,0,2,3.5,0,0,0,0,0,41.51,4,1,0,8,1,0,0
3814,1,4,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
3815,1,2,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,0
3816,1,2,2,10,9,95.1,0.1,0,0,1,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
3817,1,1,2,13,10,115.16,0.1,1,0,0,3,1,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
3821,1,2,3,27,19,625.6,0.4,3,2,1,8,1,2,2,5.45,1,0,0,0,0,114.69,15,3,0,12,5,0,0
3822,3,4,17,113,40,7609.74,0.2,6,7,3,20,3,1,2,12.65,3,0,0,1,4,601.38,47,16,2,66,19,0,0
3823,2,6,6,62,30,3489.67,0.1,2,1,2,13,4,1,2,11.47,0,0,0,0,0,304.23,30,13,0,32,13,0,0
3824,2,0,3,39,23,1924.57,0.6,2,1,0,10,0,1,1,10.91,0,0,0,0,0,176.42,20,9,0,19,10,0,0
3825,3,6,5,54,25,2167.35,0.8,3,3,1,10,3,1,2,8.64,1,0,0,1,0,250.77,22,7,0,32,7,0,0
3826,3,7,17,81,31,6609.48,0.13,1,0,0,12,7,1,0,16.47,2,0,0,0,0,401.29,40,8,0,41,13,2,0
3827,3,0,9,87,31,5716.62,0.14,1,2,1,12,0,1,1,13.26,3,0,0,0,2,431.2,42,16,1,45,12,0,0
3828,16,24,38,380,83,85239.68,0.81,5,6,2,57,19,3,0,35.19,9,0,0,2,13,2422.51,173,79,4,207,56,1,1
3829,4,9,10,69,27,3045.6,0.11,3,5,2,15,3,1,1,9.28,2,0,0,1,4,328.9,27,8,2,42,7,0,0
3830,5,20,11,94,46,7009.4,0.17,5,2,1,12,2,1,2,13.5,2,0,0,2,2,519.21,42,15,2,52,15,1,0
3831,4,0,10,73,29,5792.33,0.12,2,1,0,11,0,1,1,16.33,2,0,0,0,1,354.63,35,9,1,38,13,1,0
3832,19,39,44,477,73,142648.51,0.98,9,13,2,88,9,4,1,48.31,7,0,0,7,11,2952.55,224,112,4,253,136,2,0
3834,6,21,14,114,37,7952.8,0.2,7,6,1,21,5,1,1,13.39,4,0,0,1,5,593.88,44,16,2,70,20,0,0
3836,5,2,10,67,34,4036.5,0.11,2,1,0,11,1,1,2,11.84,1,0,0,1,2,340.86,30,9,2,37,12,2,0
3837,4,0,10,63,27,5429.49,0.1,0,0,0,10,0,0,1,18.12,2,0,0,0,2,299.56,29,9,2,34,10,1,0
3838,1,6,2,12,9,152.16,0.1,1,1,1,3,1,0,1,4,0,0,0,0,0,38.4,4,0,0,8,1,0,0
3839,4,6,10,75,36,4708.32,0.13,2,2,1,12,3,2,1,12.14,2,0,0,0,3,387.74,34,8,3,41,11,1,0
3840,1,4,2,12,9,152.16,0.1,1,1,1,3,1,0,1,4,0,0,0,0,0,38.4,4,0,0,8,1,0,0
3841,4,4,10,62,30,4107.7,0.1,2,0,0,9,1,0,1,13.5,2,0,0,1,1,304.23,27,6,1,35,11,1,0
3842,1,1,2,7,6,54.28,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,18.9,3,1,0,4,1,0,0
3843,1,0,2,10,8,100,0.1,1,0,1,3,0,0,1,3.33,0,0,0,0,0,30,4,0,0,6,2,0,0
3845,1,0,3,19,15,272.18,0.2,2,0,0,4,0,2,1,3.67,0,0,0,0,0,74.23,11,4,0,8,3,0,0
3846,2,0,13,86,34,3150.16,0.15,4,4,4,15,0,2,0,7.2,2,0,0,0,2,437.52,40,13,1,46,11,0,0
3847,17,7,59,412,64,107869.9,0.82,4,11,2,63,7,0,1,43.64,13,0,0,1,11,2472,192,74,6,220,80,5,1
3848,3,0,11,75,31,3872.1,0.12,3,3,2,10,0,0,0,10.42,2,0,0,2,0,371.56,33,6,0,42,9,1,0
3849,8,4,41,284,67,43034.7,0.57,9,12,3,45,4,2,1,24.98,8,0,0,0,7,1722.77,136,50,4,148,58,2,0
3850,1,0,6,39,21,508.55,0.6,2,3,4,7,0,1,0,2.97,1,0,0,0,0,171.3,19,4,0,20,4,0,0
3851,9,3,27,188,50,33807.9,0.35,4,3,0,29,3,0,1,31.86,7,0,0,0,5,1061.4,88,34,2,100,37,2,0
3852,9,4,46,364,81,74863.53,0.77,9,19,2,53,4,2,0,32.44,9,0,0,0,9,2307.71,174,65,4,190,73,2,0
3853,45,20,74,690,88,240536.93,1.49,7,25,1,119,15,0,1,53.97,15,0,0,3,24,4457.1,272,163,5,418,120,0,0
3854,13,11,23,262,52,46255.4,0.5,2,6,1,41,5,2,1,30.97,5,0,0,0,4,1493.52,117,69,2,145,50,0,0
3855,18,7,51,363,64,132132,0.73,3,5,0,67,7,1,1,60.67,9,0,0,0,12,2178,156,65,5,207,68,4,0
3856,3,0,7,53,27,2520.9,0.8,1,0,0,6,0,0,1,10,1,0,0,1,0,252.1,25,1,0,28,7,1,0
3857,9,17,26,207,46,25449.37,0.38,2,7,3,33,7,0,1,22.26,2,0,0,0,7,1143.38,92,38,2,115,39,0,1
3858,11,17,40,255,56,48539.81,0.49,3,6,2,48,8,0,1,32.78,6,0,0,0,7,1480.88,118,54,3,137,52,2,1
3859,5,0,14,97,40,5837.34,0.17,2,4,3,20,0,0,0,11.31,2,0,1,0,3,516.23,42,18,1,55,15,0,1
3860,7,3,13,111,41,8563.51,0.2,3,5,1,19,3,0,1,14.4,2,0,0,3,2,594.69,45,24,1,66,17,0,0
3861,13,6,42,314,47,71160.95,0.58,3,5,1,56,6,3,1,40.8,3,0,0,1,10,1744.14,144,74,4,170,63,1,0
3862,17,13,41,358,84,98944.24,0.76,8,14,2,59,13,1,1,43.24,9,0,1,2,8,2288.45,164,76,3,194,86,2,0
3863,2,6,7,41,17,1602.54,0.6,2,1,1,9,1,0,1,9.56,2,0,0,0,1,167.59,17,6,1,24,6,0,0
3864,1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
3865,2,2,3,23,16,532.29,0.3,1,1,0,6,2,0,1,5.79,0,0,0,0,0,92,9,2,0,14,3,0,0
3866,3,1,14,103,36,6390.3,0.18,6,3,0,16,1,2,1,12,0,0,0,0,2,532.5,48,17,1,55,14,0,0
3867,2,0,6,31,17,1069.13,0.4,0,0,0,4,0,0,0,8.44,0,0,0,0,0,126.71,15,0,0,16,4,1,0
3868,16,10,44,374,80,79663.73,0.79,6,15,3,59,10,0,0,33.69,9,0,0,0,13,2364.4,167,69,3,207,66,1,0
3869,13,4,33,269,58,60186.69,0.53,5,4,1,40,4,0,0,38.19,9,0,0,0,6,1575.8,125,53,2,144,58,3,0
3870,8,9,23,205,48,27939.68,0.38,5,14,0,46,5,1,1,24.4,3,0,0,0,9,1144.92,89,29,3,116,38,1,0
3871,2,0,6,31,17,1069.13,0.4,0,0,0,4,0,0,0,8.44,0,0,0,0,0,126.71,15,0,0,16,4,1,0
3872,26,8,83,593,86,212403.85,1.27,9,16,3,90,8,0,0,55.74,15,0,0,3,19,3810.77,272,110,5,321,117,7,1
3873,2,0,7,33,19,1168.18,0.5,0,0,1,5,0,0,1,8.33,0,0,0,0,0,140.18,15,0,0,18,4,1,0
3874,12,2,34,278,59,70648.19,0.55,6,8,1,50,2,1,1,43.2,5,0,0,3,9,1635.37,126,61,3,152,67,2,0
3875,4,2,7,74,34,3961.92,0.13,4,1,2,12,2,1,1,10.52,1,0,0,0,1,376.47,34,14,1,40,17,0,0
3876,4,2,6,81,32,4987.89,0.14,3,5,1,9,2,0,0,12.32,1,0,0,1,0,405,36,15,0,45,18,0,0
3877,1,6,4,21,10,813.87,0.2,1,0,0,5,1,0,1,11.67,1,0,0,0,0,69.76,10,4,0,11,3,0,0
3878,6,37,15,101,31,10320.21,0.17,1,2,1,19,2,1,0,20.62,1,0,0,0,4,500.37,44,17,3,57,22,1,0
3879,1,0,3,19,11,187.8,0.2,0,0,2,4,0,2,0,2.86,0,0,0,0,0,65.73,10,2,0,9,2,0,0
3880,3,1,3,28,17,772.53,0.4,0,2,0,5,1,1,0,6.75,0,0,0,0,0,114.45,12,5,0,16,4,0,0
3881,6,1,7,62,22,1816.9,0.9,3,5,0,9,1,1,0,6.57,0,0,0,2,0,276.48,23,13,0,39,10,0,0
3882,8,3,12,111,42,8840.8,0.2,4,6,1,16,3,1,0,14.77,2,0,0,2,2,598.55,48,16,2,63,17,1,0
3883,6,0,11,119,38,15175.43,0.21,2,1,0,17,0,1,0,24.3,4,0,0,0,4,624.5,54,25,4,65,19,1,0
3884,11,6,30,268,53,48157.74,0.51,2,10,1,31,6,0,1,31.37,9,0,0,1,2,1535.8,122,42,2,146,45,4,0
3885,1,1,2,16,13,284.19,0.2,1,2,0,3,1,0,1,4.8,0,0,0,0,0,59.21,6,1,0,10,2,0,0
3886,2,0,6,33,19,1323.94,0.5,1,0,0,4,0,1,1,9.44,0,0,0,0,0,140.18,17,0,0,16,5,1,0
3887,1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,1
3891,1,6,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
3892,23,17,49,327,54,63041.92,0.63,6,6,4,61,12,3,2,33.5,8,0,0,2,12,1881.85,134,61,4,193,60,2,0
3893,1,0,2,11,11,133.19,0.1,0,0,0,3,0,0,2,3.5,0,0,0,0,0,38.5,4,2,0,7,1,0,0
3894,1,2,2,19,13,281.23,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,70.31,5,0,0,14,1,0,0
3895,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3896,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3897,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3898,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3899,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3900,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3901,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3902,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3903,1,2,2,21,15,492.27,0.3,0,0,0,4,1,0,2,6,0,0,0,0,0,82.4,8,4,0,13,3,0,0
3904,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3905,1,1,5,38,19,988.71,0.5,2,0,0,6,1,4,1,6.12,0,0,0,0,0,161.42,21,8,0,17,4,0,0
3906,1,6,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
3907,1,2,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,0
3908,1,1,2,14,11,211.89,0.2,1,1,1,3,1,0,1,4.38,0,0,0,0,0,48.43,5,0,0,9,2,0,0
3909,1,0,3,20,12,394.35,0.2,1,0,0,4,0,2,1,5.5,0,0,0,0,0,71.7,11,4,0,9,2,0,0
3910,1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3911,1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3912,1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3913,1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3914,1,4,1,6,6,15.51,0.1,1,0,0,1,4,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3915,1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3916,1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3917,2,1,5,58,33,2507.78,0.1,5,1,0,11,1,3,1,8.57,0,0,0,0,0,292.57,30,12,0,28,10,0,0
3918,4,6,10,89,34,8653.21,0.15,3,2,0,14,3,2,1,19.11,2,0,0,0,2,452.78,43,21,1,46,20,1,0
3919,1,5,2,9,8,121.5,0.1,0,0,0,3,2,0,1,4.5,0,0,0,0,0,27,3,1,0,6,1,0,0
3920,4,2,8,91,28,9624.32,0.15,2,2,0,12,2,1,0,22,2,0,0,0,1,437.47,44,22,1,47,24,1,0
3921,1,2,1,7,7,49.13,0.1,0,0,0,1,1,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,0
3922,1,2,2,10,9,95.1,0.1,0,0,1,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
3923,1,1,2,9,9,71.32,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,28.53,4,2,0,5,1,0,0
3924,1,1,2,14,13,211.54,0.2,0,0,0,3,1,1,1,4.8,0,0,0,0,0,51.81,7,2,0,7,1,0,0
3925,3,3,4,67,27,3185.77,0.11,2,5,1,9,3,0,1,10,0,0,0,0,1,318.58,25,5,1,42,14,0,0
3926,3,3,4,53,19,1924.95,0.8,1,1,4,7,3,0,1,8.55,0,0,0,0,0,225.14,19,3,0,34,7,0,0
3927,3,4,8,45,26,1903.68,0.7,1,1,0,8,2,0,1,9,1,0,0,0,2,211.52,21,5,2,24,7,1,0
3928,2,1,6,48,21,1686.65,0.7,2,0,0,8,1,4,1,8,0,0,0,0,0,210.83,26,11,0,22,6,0,1
3930,1,6,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
3931,1,1,2,13,13,192.42,0.2,0,0,0,3,1,0,1,4,0,0,0,0,0,48.11,5,2,0,8,1,0,0
3932,2,0,2,37,18,1939.61,0.5,0,0,0,4,0,1,1,12.57,0,0,0,0,0,154.29,16,5,0,21,8,0,0
3933,4,2,11,104,32,15042.86,0.17,1,1,0,14,2,1,1,28.93,1,0,0,0,3,520,45,20,2,59,24,0,0
3934,9,8,20,147,49,22633.98,0.28,1,1,1,25,8,0,1,27.42,1,0,0,0,2,825.36,62,24,2,85,30,1,0
3935,1,2,10,80,29,2961.6,0.13,7,2,0,11,2,4,1,7.62,0,0,0,0,0,388.64,40,13,0,40,13,0,0
3936,7,6,8,103,32,5384.9,0.17,3,9,0,17,4,2,0,10.45,1,0,0,0,1,515,46,21,1,57,19,0,0
3938,2,6,6,57,28,3082.72,0.9,3,3,0,8,1,1,1,11.25,2,0,0,0,0,274.2,30,12,0,27,13,0,0
3939,1,4,2,13,10,151.15,0.1,2,0,1,3,1,1,1,3.5,0,0,0,0,0,43.19,7,1,0,6,3,0,0
3941,4,12,23,151,31,14194.89,0.25,0,3,0,18,3,0,1,18.98,0,0,0,0,3,748.8,69,25,1,82,20,3,0
3944,5,0,15,128,38,16857.34,0.22,2,5,1,17,0,1,1,25.1,2,0,0,0,3,671.73,62,25,2,66,30,1,0
3945,7,7,19,184,38,34394.42,0.32,4,3,0,32,6,2,0,35.62,5,0,0,1,3,965.62,88,45,1,96,47,1,0
3946,1,0,2,16,12,204.86,0.2,3,0,1,3,0,2,1,3.57,0,0,0,0,0,57.36,10,2,0,6,4,0,0
3948,6,10,17,161,46,24406.17,0.3,3,7,1,20,9,1,0,27.44,3,0,0,0,3,889.29,78,35,2,83,39,1,0
3949,6,7,8,109,32,11781.62,0.18,2,2,1,14,1,1,1,21.62,3,0,0,0,1,545,49,23,1,60,22,1,0
3950,1,7,2,14,12,175.66,0.2,1,1,0,3,1,1,0,3.5,0,0,0,0,0,50.19,7,2,0,7,2,0,0
3951,4,5,10,66,24,3968.81,0.1,1,3,1,14,2,1,0,13.12,1,0,0,0,2,302.61,31,15,1,35,17,0,0
3952,15,6,23,230,47,51593.58,0.43,4,5,1,36,3,1,1,40.38,3,0,0,1,5,1277.56,100,45,3,130,53,1,0
3953,4,9,12,91,36,5410.33,0.16,4,4,2,15,2,3,0,11.5,3,0,0,0,2,470.46,46,19,1,45,21,0,0
3954,14,10,32,186,60,20874.95,0.37,4,3,1,48,3,3,0,19,2,0,1,0,3,1098.68,76,37,1,110,42,1,0
3955,2,2,3,38,18,1505.34,0.5,0,1,0,5,1,2,0,9.5,0,0,0,0,0,158.46,19,7,0,19,7,0,0
3956,2,1,3,20,14,548.26,0.3,1,1,0,5,1,0,1,7.2,0,0,0,0,0,76.15,8,3,0,12,4,0,0
3957,3,5,19,113,34,7996.1,0.19,3,2,0,14,5,0,1,13.91,0,0,0,0,0,574.88,51,8,0,62,19,2,0
3958,6,0,16,94,33,7861.29,0.16,3,0,0,16,0,2,0,16.58,2,0,0,0,4,474.17,45,12,4,49,14,2,0
3959,1,0,3,24,18,445.8,0.3,2,0,0,4,0,3,1,4.45,0,0,0,0,0,100.8,14,5,0,10,4,0,0
3960,3,0,4,28,13,444.5,0.3,0,0,3,5,0,0,0,4.29,0,0,0,0,0,103.61,10,1,0,18,3,0,0
3961,2,5,3,29,18,906.96,0.4,1,2,1,5,2,0,1,7.5,0,0,0,0,0,120.93,12,4,0,17,6,0,0
3962,1,1,2,21,14,426.42,0.3,1,1,2,3,1,0,1,5.33,0,0,0,0,0,79.95,8,1,0,13,2,0,0
3963,1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
3967,5,2,7,69,28,5932.46,0.11,2,0,0,12,1,1,2,17.88,3,0,0,0,0,331.71,31,14,0,38,13,1,0
3968,1,6,1,6,6,31.2,0.1,0,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
3969,23,17,49,327,55,61620.23,0.63,6,6,4,61,12,3,2,32.59,8,0,0,2,12,1890.5,134,61,4,193,60,2,0
3971,1,4,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3972,1,6,2,10,10,116.27,0.1,0,0,0,3,1,0,2,3.5,0,0,0,0,0,33.22,3,1,0,7,1,0,0
3973,1,0,2,11,11,133.19,0.1,0,0,0,3,0,0,2,3.5,0,0,0,0,0,38.5,4,2,0,7,1,0,0
3974,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3975,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3976,1,2,2,13,13,192.42,0.2,1,0,0,3,1,0,2,4,0,0,0,0,0,48.11,5,2,0,8,1,0,0
3977,1,0,2,9,8,67.5,0.1,0,0,1,3,0,0,1,2.5,0,0,0,0,0,27,3,0,0,6,1,0,0
3978,1,2,2,19,13,281.23,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,70.31,5,0,0,14,1,0,0
3979,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3980,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3981,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3982,1,4,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
3983,1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
