@relation 2.a.ROS

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
2,1,6,48,21,1686.65,0.7,2,0,0,8,1,4,1,8,0,0,0,0,0,210.83,26,11,0,22,6,0,1
1,8,1,11,9,83.69,0.1,0,0,0,1,1,2,1,2.4,0,0,0,0,0,34.87,6,0,0,5,0,0,0
1,3,8,47,25,1411.88,0.7,4,1,0,20,3,3,1,6.47,0,0,0,0,0,218.26,23,7,0,24,9,0,1
1,7,1,9,9,57.6,0.1,2,0,0,2,1,1,1,2,0,1,0,0,0,28.53,5,0,0,4,0,0,0
1,18,1,8,8,36,0.1,2,0,0,1,1,1,0,1.5,0,1,0,0,0,24,5,0,0,3,0,0,0
1,12,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
6,16,31,220,80,26484.59,0.46,7,11,5,45,9,3,1,19.4,8,0,0,1,6,1390.82,107,39,4,113,41,1,1
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
2,5,8,65,30,2954.46,0.11,4,5,0,10,2,1,2,9.26,4,0,0,0,1,318.95,32,9,1,33,13,0,1
7,1,10,106,37,5606.97,0.18,4,3,1,14,1,3,0,10.15,2,0,0,1,1,552.2,48,15,1,58,24,0,0
1,7,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
5,0,13,99,36,8042.93,0.17,3,3,2,14,0,0,1,15.71,3,0,0,0,2,511.82,44,11,2,55,18,1,1
1,0,2,9,9,85.59,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
2,14,17,135,53,7539.38,0.26,11,15,2,26,6,1,1,9.75,2,1,1,0,2,773.27,60,18,1,75,10,0,1
11,13,34,298,88,45235.4,0.64,18,20,0,40,6,5,1,23.5,7,1,1,0,5,1924.91,141,44,3,157,52,2,1
1,4,1,10,10,66.44,0.1,0,0,0,2,2,2,1,2,0,0,0,0,0,33.22,6,0,0,4,0,0,0
4,9,14,91,31,3780.84,0.15,2,5,2,16,7,1,0,8.39,1,0,0,1,2,450.83,41,10,2,50,12,1,0
1,0,5,39,19,966.4,0.6,2,2,0,6,0,3,1,5.83,0,0,0,0,0,165.67,20,7,0,19,4,0,1
6,8,18,120,42,8266.98,0.22,3,7,0,31,5,2,1,12.78,2,0,0,0,5,647.8,57,28,1,63,22,0,1
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
10,7,30,260,55,42778.94,0.5,3,2,9,38,5,1,1,28.46,4,1,1,0,5,1503.15,117,37,3,143,35,0,1
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
9,11,26,257,70,41152.77,0.53,8,11,2,38,11,1,1,26.12,2,0,0,6,7,1575.23,114,65,4,143,43,0,1
5,9,22,127,35,10366.6,0.22,2,1,1,18,6,0,1,15.91,3,0,0,0,4,651.42,61,12,2,66,21,3,0
6,4,19,135,45,13053.94,0.25,3,7,3,22,1,1,1,17.61,6,0,0,2,5,741.4,58,14,4,77,20,2,0
7,0,9,105,39,7769.54,0.18,4,1,0,11,0,2,1,14,3,0,0,1,1,554.97,50,20,1,55,18,0,1
1,12,2,14,11,203.41,0.2,1,0,1,3,1,1,2,4.2,0,0,0,0,0,48.43,7,1,0,7,3,0,0
2,3,4,43,21,1220.39,0.6,3,0,1,6,1,2,1,6.46,0,0,0,2,1,188.87,21,6,1,22,5,0,0
10,7,29,274,83,26394.7,0.58,10,14,2,41,7,7,1,15.11,7,0,2,0,11,1746.76,137,50,5,137,52,1,1
2,0,6,31,17,1069.13,0.4,0,0,0,4,0,0,0,8.44,0,0,0,0,0,126.71,15,0,0,16,4,1,0
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
4,3,14,99,37,7736.4,0.17,2,0,1,15,1,0,1,15,2,0,0,0,3,515.74,44,13,1,55,15,1,1
1,1,2,15,12,225.85,0.2,1,0,1,3,1,0,1,4.2,0,0,0,0,0,53.77,6,0,0,9,1,0,0
14,4,40,289,60,49383.71,0.57,5,10,2,49,4,1,1,28.93,6,0,0,1,10,1707.9,135,58,3,154,63,2,1
13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
2,3,2,20,16,462.86,0.3,0,0,0,3,1,0,1,5.79,0,0,0,0,0,80,9,2,0,11,2,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
16,17,30,338,50,29068.55,0.64,14,4,0,32,15,0,1,15.24,1,0,0,0,1,1907.62,160,69,1,178,71,0,1
10,27,29,282,62,75361.21,0.56,4,4,0,49,5,1,3,44.88,7,1,1,3,2,1679.8,109,39,1,173,63,1,0
3,0,8,74,33,5443.74,0.12,1,2,0,11,0,1,1,14.58,3,0,0,0,1,373.29,35,10,1,39,13,1,0
1,0,3,25,12,537.74,0.3,1,1,0,4,0,1,1,6,0,0,0,0,0,89.62,12,4,0,13,2,0,0
10,36,27,169,45,18877.36,0.31,6,12,0,37,29,1,2,20.34,5,0,1,0,10,928.12,67,29,2,102,29,0,1
1,6,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
3,1,3,45,22,2753.7,0.7,2,1,0,6,1,0,1,13.72,1,0,0,1,0,200.67,19,13,0,26,10,1,1
10,2,33,276,90,34555.21,0.6,19,16,0,37,2,3,1,19.29,13,1,0,2,6,1791.75,135,53,4,141,50,1,1
1,0,2,13,11,188.88,0.1,0,0,0,3,0,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
1,8,1,7,7,39.3,0.1,2,0,0,1,1,0,0,2,0,1,0,0,0,19.65,3,0,0,4,0,0,0
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
2,1,10,99,30,6800.95,0.16,2,2,0,12,1,5,1,14,0,0,0,0,2,485.78,56,18,1,43,23,0,0
7,6,10,103,36,5591.27,0.18,4,8,0,14,4,2,2,10.5,1,0,0,2,1,532.5,42,18,1,61,17,0,1
5,0,7,106,30,6464.48,0.17,2,1,0,17,0,9,1,12.43,0,0,0,1,0,520.13,58,20,0,48,20,0,1
3,3,3,37,22,1402.49,0.5,2,1,0,4,1,1,1,8.5,0,0,0,1,0,165,17,6,0,20,5,0,0
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
8,3,22,195,56,24675.15,0.38,6,7,0,26,3,1,0,21.79,6,0,1,2,4,1132.43,92,36,3,103,36,1,1
1,7,3,26,15,474.4,0.3,2,1,1,4,1,1,0,4.67,0,0,0,0,0,101.58,14,3,0,12,4,0,0
8,3,17,174,45,21978.4,0.32,5,6,0,25,1,4,1,23,3,1,0,0,1,955.58,92,51,1,82,41,0,1
3,0,5,49,21,2604.2,0.7,2,0,1,6,0,1,1,12.1,1,0,0,1,0,215.22,22,6,0,27,8,0,0
1,1,8,127,32,6244.17,0.21,5,11,1,22,1,3,1,9.83,2,0,0,0,0,635,59,15,0,68,22,0,0
11,15,40,373,82,105100.77,0.79,4,2,6,59,10,2,1,44.32,4,0,0,0,11,2371.37,162,47,6,211,56,2,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
3,6,6,67,33,3514.93,0.11,7,3,0,15,4,3,1,10.4,1,0,1,2,3,337.97,32,13,2,35,8,0,0
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
1,3,2,11,11,133.19,0.1,1,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,4,1,11,10,62.64,0.1,1,0,0,2,2,3,1,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
6,8,19,161,49,19158.3,0.3,5,2,3,23,2,0,1,21.19,6,0,1,1,6,903.97,73,18,4,88,26,1,1
1,0,2,13,11,134.92,0.1,0,0,1,3,0,0,1,3,0,0,0,0,0,44.97,5,0,0,8,1,0,0
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,14,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
4,6,10,60,22,3121.6,0.9,1,0,1,14,1,1,0,11.67,2,0,0,0,3,267.57,28,7,1,32,13,0,0
1,3,2,9,8,54,0.1,0,0,0,3,1,0,1,2,0,0,0,0,0,27,4,1,0,5,2,0,0
1,7,1,6,5,20.9,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,13.93,2,0,0,4,0,0,0
6,11,20,147,52,13838.39,0.28,5,11,2,22,9,1,1,16.51,7,0,0,2,4,837.96,68,23,2,79,23,2,1
1,3,6,49,22,1223.67,0.7,4,5,3,7,1,1,0,5.6,1,0,0,1,0,218.51,24,7,0,25,8,0,0
4,0,14,95,42,6545.67,0.17,1,1,2,14,0,0,1,12.78,4,0,0,0,3,512.27,46,13,2,49,23,1,0
11,24,30,379,76,80919.81,0.79,12,14,1,41,9,1,2,34.17,8,0,0,0,10,2367.96,179,52,2,200,91,2,1
4,4,11,85,27,5173.32,0.13,2,2,2,14,2,0,1,12.8,2,0,0,2,4,404.17,32,8,2,53,10,0,1
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
22,44,163,1535,131,836663.13,3.6,8,12,1,181,28,1,1,77.5,34,0,0,61,23,10796.3,691,297,5,844,265,4,1
2,1,4,56,24,3594.61,0.9,2,1,0,11,1,1,1,14,0,0,0,0,1,256.76,28,9,1,28,10,0,0
16,35,49,432,113,74165.35,0.98,15,24,5,77,19,4,1,25.17,10,0,2,2,18,2946.32,197,71,7,235,74,1,1
7,1,25,168,37,32335.9,0.29,2,1,1,26,1,1,1,36.95,6,0,0,0,4,875.19,78,28,2,90,32,2,0
1,9,2,16,13,276.3,0.2,3,1,0,3,1,1,2,4.67,0,0,0,0,0,59.21,8,1,0,8,3,0,0
1,0,2,23,16,292.73,0.3,2,0,1,8,0,1,1,3.18,0,0,0,0,0,92,14,5,0,9,5,0,0
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
5,0,32,210,48,16666.7,0.39,5,1,0,37,0,1,1,14.21,1,0,0,0,4,1172.84,108,51,1,102,51,0,1
2,2,13,109,41,7872.82,0.19,3,2,1,20,2,0,1,13.48,2,0,0,0,2,583.97,52,20,1,57,19,0,1
4,3,14,99,36,8042.93,0.17,2,0,1,15,1,0,1,15.71,2,0,0,0,3,511.82,44,13,1,55,15,1,1
1,3,2,13,10,161.94,0.1,0,0,1,3,1,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,1
4,0,14,114,51,8818.4,0.22,8,7,2,23,0,2,1,13.64,3,1,2,1,6,646.66,50,18,2,64,17,0,0
3,12,7,57,24,3136.11,0.9,2,1,0,11,1,2,0,12,0,0,1,0,2,261.34,24,9,1,33,8,0,0
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,1
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
3,4,8,43,21,1416.52,0.6,1,0,3,11,2,3,1,7.5,0,0,0,0,3,188.87,20,8,2,23,9,0,1
1,13,3,16,11,339.2,0.2,1,1,0,4,1,0,1,6.12,1,0,0,0,0,55.35,7,1,0,9,3,0,0
3,4,18,195,53,22152.73,0.37,14,10,2,27,2,1,1,19.83,1,0,1,5,4,1116.94,84,39,2,111,48,0,1
6,16,31,220,80,26484.59,0.46,7,11,5,45,9,3,1,19.4,8,0,0,1,6,1390.82,107,39,4,113,41,1,1
1,1,1,12,12,86.4,0.1,3,0,0,1,1,3,2,2,0,0,0,0,0,43.2,8,0,0,4,0,0,0
12,12,45,364,70,74390.51,0.74,9,7,0,44,10,1,1,33.34,11,0,0,4,9,2231.6,179,68,3,185,56,3,1
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
2,3,4,18,13,319.72,0.2,1,0,1,6,1,0,1,4.8,0,0,0,0,1,66.61,6,2,1,12,2,0,0
1,2,2,14,13,207.22,0.2,0,0,0,3,1,0,2,4,0,0,0,0,0,51.81,5,2,0,9,2,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
5,1,11,67,35,3608.45,0.11,1,1,1,15,1,0,2,10.5,0,0,0,0,2,343.66,28,17,1,39,11,0,0
2,14,9,48,24,1955.31,0.7,2,0,3,14,7,3,0,8.88,0,0,0,0,5,220.8,21,5,2,27,5,0,0
4,0,12,99,39,8554.8,0.17,2,6,0,19,0,1,1,16.35,2,0,0,0,3,523.25,47,17,3,52,20,1,0
11,18,37,259,80,36668.68,0.55,4,18,0,48,12,3,1,22.39,4,0,0,1,14,1637.38,111,52,4,148,46,1,1
11,3,32,195,51,20984.73,0.37,3,10,1,48,3,3,1,18.97,2,0,0,0,15,1106.12,83,42,6,112,26,0,1
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
2,0,6,61,29,2535.33,0.1,4,3,2,14,0,1,1,8.56,1,0,0,0,0,296.34,28,8,0,33,12,0,1
3,5,12,103,40,7893.48,0.18,6,3,1,17,3,1,1,14.4,3,1,2,1,3,548.16,48,14,2,55,16,0,1
3,4,8,45,22,1458.75,0.7,3,0,3,11,2,3,1,7.27,0,0,0,1,3,200.67,21,9,2,24,9,0,0
22,19,52,427,78,90474.56,0.89,11,5,1,78,15,0,1,33.71,10,0,0,8,22,2683.87,183,98,5,244,75,0,1
2,0,2,20,14,616.79,0.3,1,0,0,3,0,0,1,8.1,0,0,0,0,0,76.15,9,3,0,11,2,0,0
1,0,3,36,23,1151.57,0.5,2,0,1,10,0,3,1,7.7,1,0,0,0,0,162.85,22,8,0,14,8,0,0
4,8,14,97,36,8424.91,0.17,4,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
15,4,43,314,74,48496.6,0.65,10,16,2,58,4,1,1,24.87,10,1,0,0,10,1949.77,144,45,6,170,54,3,0
1,0,1,8,8,24,0.1,0,0,0,1,0,2,0,1,0,0,0,0,0,24,6,0,0,2,0,0,0
10,5,28,209,43,17932.79,0.38,6,1,8,37,1,4,1,15.81,1,0,0,0,10,1134.9,92,15,2,117,17,0,0
3,4,18,195,53,22152.73,0.37,14,10,2,27,2,1,1,19.83,1,0,1,5,4,1116.94,84,39,2,111,48,0,1
2,5,7,56,24,2156.77,0.9,2,4,1,9,3,1,1,8.4,1,0,0,1,1,256.76,28,9,1,28,8,0,0
2,0,3,31,19,888.88,0.4,2,1,1,5,0,1,1,6.75,0,0,0,0,0,131.69,15,3,0,16,4,0,0
2,7,3,18,14,239.86,0.2,0,0,0,4,7,0,1,3.5,0,0,0,0,0,68.53,7,3,0,11,3,0,0
8,13,30,297,61,44466.3,0.59,4,10,1,59,11,5,1,25.24,8,0,0,0,7,1761.43,142,79,2,155,68,0,0
11,0,33,244,48,67073.61,0.45,1,3,0,36,0,1,1,49.22,5,0,0,0,11,1362.73,107,46,5,137,33,2,1
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
2,5,8,52,27,2295.93,0.8,3,3,2,12,1,0,1,9.29,0,1,1,0,3,247.25,20,8,1,32,6,0,0
7,0,38,535,35,167019.95,0.91,1,7,0,50,0,5,3,60.86,0,0,0,0,0,2744.17,206,90,0,329,90,0,0
31,19,81,685,100,347441.45,1.52,11,11,0,137,15,3,2,76.34,18,0,1,0,14,4551.4,310,138,4,375,165,2,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
3,6,12,72,32,5400,0.12,4,3,1,12,1,1,1,15,4,1,0,1,2,360,34,9,2,38,11,1,0
1,8,2,12,11,145.3,0.1,0,0,0,3,1,0,2,3.5,0,0,0,0,0,41.51,4,1,0,8,2,0,0
3,1,9,101,46,7423.4,0.19,4,3,1,24,1,3,1,13.31,1,0,0,0,1,557.88,55,26,1,46,23,0,1
2,11,10,90,42,4629.1,0.16,1,1,0,27,2,1,2,9.54,1,0,1,0,1,485.31,31,20,1,59,23,0,1
3,5,5,32,18,693.88,0.4,1,1,2,7,2,1,1,5.2,0,0,0,0,1,133.44,13,3,1,19,4,0,0
1,0,6,62,27,2514.5,0.1,5,6,0,7,0,2,2,8.53,1,1,0,0,0,294.8,29,8,0,33,8,0,0
2,4,5,31,17,552.92,0.4,1,2,1,7,2,1,0,4.36,1,0,0,0,1,126.71,16,4,1,15,6,0,0
1,10,2,11,11,114.16,0.1,1,0,0,3,1,1,2,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
5,20,48,487,67,96295.8,0.98,2,2,1,57,13,3,1,32.6,8,0,0,18,4,2954.19,226,98,2,261,89,0,1
2,0,7,33,19,1168.18,0.5,0,0,0,5,0,0,1,8.33,0,0,0,0,0,140.18,15,1,0,18,5,1,0
4,4,8,92,30,5417.21,0.15,2,10,0,13,2,1,1,12,0,0,1,0,5,451.43,36,12,2,56,9,0,1
3,4,8,45,22,1458.75,0.7,3,0,3,11,2,3,1,7.27,0,0,0,1,3,200.67,21,9,2,24,9,0,0
1,0,2,21,15,287.16,0.3,1,0,1,3,0,2,1,3.5,0,0,0,0,0,82.4,14,5,0,7,5,0,0
1,5,2,17,14,345.2,0.2,0,0,0,3,1,1,1,5.33,0,0,0,0,0,64.73,8,2,0,9,2,0,0
34,18,85,846,98,546905.74,1.87,5,15,9,105,7,0,1,97.73,16,0,0,3,20,5596.4,385,140,8,461,163,10,1
1,18,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
7,6,26,245,54,45541.3,0.47,3,1,2,31,6,7,1,32.3,2,0,0,0,6,1409.95,119,50,2,126,33,0,1
1,0,2,11,10,109.62,0.1,0,1,0,3,0,0,1,3,0,0,0,0,0,36.54,4,1,0,7,1,0,0
3,1,9,101,46,7423.4,0.19,4,3,1,24,1,3,1,13.31,1,0,0,0,1,557.88,55,26,1,46,23,0,1
1,3,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
17,7,59,412,64,107869.9,0.82,4,11,2,63,7,0,1,43.64,13,0,0,1,11,2472,192,74,6,220,80,5,1
11,14,32,265,70,52788.45,0.54,5,11,0,44,10,1,1,32.5,8,0,1,0,9,1624.26,117,35,2,148,42,1,1
2,17,12,98,38,10200.22,0.17,2,2,1,19,4,4,2,19.83,1,0,1,0,1,514.3,49,22,1,49,27,0,1
7,6,26,245,54,45541.3,0.47,3,1,2,31,6,7,1,32.3,2,0,0,0,6,1409.95,119,50,2,126,33,0,1
1,4,2,8,8,60,0.1,0,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,1
2,5,4,38,22,1355.67,0.6,0,0,1,5,1,0,1,8,1,0,0,0,0,169.46,16,3,0,22,5,0,0
41,38,104,1314,173,605615.98,3.26,24,48,1,157,28,4,2,61.99,22,0,3,2,43,9769.1,591,212,6,723,271,1,1
4,12,20,134,42,8959.87,0.24,1,1,5,24,6,0,1,12.4,5,0,0,0,3,722.57,62,25,2,72,24,0,0
4,4,8,92,30,5417.21,0.15,2,10,0,13,2,1,1,12,0,0,1,0,5,451.43,36,12,2,56,9,0,1
7,6,26,245,54,45541.3,0.47,3,1,2,31,6,7,1,32.3,2,0,0,0,6,1409.95,119,50,2,126,33,0,1
8,2,39,186,41,38911.13,0.33,2,3,0,37,2,1,1,39.5,2,0,0,0,8,996.5,82,35,2,104,32,3,1
29,14,68,607,89,198110.82,1.31,9,20,2,94,14,1,1,50.4,7,0,0,7,25,3930.77,273,133,3,334,113,2,1
19,10,48,464,87,121858.77,1,16,10,10,63,10,0,1,40.76,15,1,2,5,13,2989.53,214,59,4,250,78,1,0
9,5,10,146,50,19989.18,0.27,4,2,3,21,5,1,0,24.26,2,1,0,0,0,824,67,29,0,79,26,0,0
1,4,1,9,8,48.6,0.1,0,0,0,2,2,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,1
5,11,12,123,37,10530.8,0.21,2,5,3,20,4,1,1,16.43,2,0,0,1,3,640.76,54,13,1,69,17,0,1
1,9,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,0,3,23,14,340.55,0.3,2,2,0,4,0,2,1,3.89,0,0,0,0,0,87.57,14,4,0,9,4,0,0
3,5,12,103,40,7893.48,0.18,6,3,1,17,3,1,1,14.4,3,1,2,1,3,548.16,48,14,2,55,16,0,1
12,6,33,214,49,33863.63,0.4,4,5,0,35,4,1,1,28.18,5,0,0,0,12,1201.55,89,30,5,125,32,3,0
1,18,1,6,6,23.26,0.1,2,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
11,15,40,373,82,105100.77,0.79,4,2,6,59,10,2,1,44.32,4,0,0,0,11,2371.37,162,47,6,211,56,2,1
4,4,11,85,27,5173.32,0.13,2,2,2,14,2,0,1,12.8,2,0,0,2,4,404.17,32,8,2,53,10,0,1
5,0,14,97,40,5837.34,0.17,2,4,3,20,0,0,0,11.31,2,0,1,0,3,516.23,42,18,1,55,15,0,1
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
1,5,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,3,2,11,11,114.16,0.1,0,0,0,3,1,0,0,3,0,0,0,0,0,38.5,5,1,0,6,1,0,1
1,0,3,31,16,479.9,0.4,2,0,0,4,0,2,0,3.86,0,0,0,0,0,124,17,4,0,14,2,0,0
1,5,18,137,61,7262.85,0.27,7,10,5,22,5,4,1,8.94,5,0,0,0,0,812.51,73,26,0,64,24,0,1
2,3,7,64,27,2282.35,0.1,3,6,3,9,1,1,0,7.5,1,0,0,0,1,304.31,30,8,1,34,10,0,1
4,0,15,88,31,7898.74,0.15,2,1,0,11,0,2,1,18.12,3,1,0,0,1,435.97,44,9,1,44,13,2,0
2,3,7,38,19,2075.42,0.5,2,1,0,8,1,0,1,12.86,1,0,0,1,1,161.42,15,7,1,23,6,0,0
3,4,15,169,53,12036.55,0.32,11,18,1,27,1,0,1,12.43,1,0,0,0,1,968.2,63,21,1,106,31,0,1
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
1,0,4,57,22,2727.63,0.8,1,2,0,5,0,3,1,10.73,2,0,0,0,0,254.19,31,11,0,26,11,0,0
1,4,2,14,12,245.93,0.2,0,0,0,3,1,1,1,4.9,0,0,0,0,0,50.19,7,2,0,7,1,0,0
1,3,7,62,25,1679.53,0.1,5,6,4,8,1,1,0,5.83,1,0,0,2,0,287.92,30,10,0,32,10,0,0
1,28,4,46,23,2000.81,0.7,3,3,0,11,1,5,2,9.62,1,0,0,0,0,208.8,25,7,0,21,8,0,0
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
13,2,23,202,42,23418.83,0.36,5,10,0,38,2,1,1,21.5,3,0,0,1,6,1089.25,86,45,1,116,37,0,1
1,24,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
14,1,36,319,77,61731.62,0.67,13,15,2,40,1,5,1,30.88,12,1,1,4,7,1999.1,145,53,5,174,55,4,0
5,2,16,158,57,15525.36,0.31,5,1,3,27,2,0,1,16.85,5,0,0,1,4,921.6,73,28,4,85,21,0,0
5,0,32,210,48,16666.7,0.39,5,1,0,37,0,1,1,14.21,1,0,0,0,4,1172.84,108,51,1,102,51,0,1
1,0,5,39,19,966.4,0.6,2,2,0,6,0,3,1,5.83,0,0,0,0,0,165.67,20,7,0,19,4,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
2,8,3,20,16,320,0.3,2,1,0,5,2,0,0,4,0,0,1,0,1,80,8,2,1,12,3,0,1
8,11,21,136,49,12981.21,0.25,6,4,1,23,2,3,1,17,6,0,1,1,4,763.6,64,18,2,72,21,2,1
1,7,1,5,5,17.41,0,0,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
2,4,5,32,17,1121.13,0.4,0,0,0,7,1,0,1,8.57,0,0,0,0,2,130.8,12,4,1,20,4,0,1
13,2,23,202,42,23418.83,0.36,5,10,0,38,2,1,1,21.5,3,0,0,1,6,1089.25,86,45,1,116,37,0,1
